name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2016-03-17T14:00:00,56.5,56.5,27.9,33.23,0,0,,0,0,33.1,22,262,1011.4,50,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T15:00:00,55.8,55.8,24.6,29.75,0,0,,0,0,34.6,22.4,271,1011.6,53.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T16:00:00,55.8,55.8,25.2,30.57,0,0,,0,0,35.4,19.5,271,1011.5,53.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T17:00:00,55,55,24.2,30.08,0,0,,0,0,32.1,21.9,278,1011.5,50.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T18:00:00,54.9,54.9,24.4,30.48,0,0,,0,0,29.8,15.1,289,1011.8,50,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T19:00:00,52.8,52.8,25.1,33.91,0,0,,0,0,19.7,9.5,280,1012.2,29.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T20:00:00,51.6,51.6,25.1,35.39,0,0,,0,0,,8.2,259,1012.9,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T21:00:00,49.6,46.7,26.2,39.84,0,0,,0,0,,7,241,1013.4,2.7,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T22:00:00,47.6,43.5,26.2,42.87,0,0,,0,0,,8.9,239,1013.3,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-17T23:00:00,46.6,42.2,26.4,45.13,0,0,,0,0,,9,231,1013.2,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T00:00:00,45.8,40.7,27.1,47.76,0,0,,0,0,,10.5,244,1013.6,24.3,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T01:00:00,44.6,37.1,27,49.69,0,0,,0,0,25.8,17.7,309,1014.3,41.8,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T02:00:00,42.7,36.1,23.4,46.01,0,0,,0,0,,12.3,279,1014.7,0,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T03:00:00,40.6,34.7,23,49.12,0,0,,0,0,,9.3,270,1015,0,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T04:00:00,37.8,29.9,22.1,52.77,0,0,,0,0,,12.4,280,1015.2,0,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T05:00:00,36.8,28.1,23.2,57.68,0,0,,0,0,21.9,13.7,281,1015.6,0,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T06:00:00,35.7,28.1,24.3,62.86,0,0,,0,0,,10.5,290,1016.1,2.7,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T07:00:00,34.8,27.6,24.4,65.31,0,0,,0,0,,9.3,300,1016.9,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T08:00:00,35.7,27.8,25.2,65.35,0,0,,0,0,,11.1,272,1018.1,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T09:00:00,38.7,31.8,27.1,62.94,0,0,,0,0,,10.3,308,1018.5,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T10:00:00,40.8,34.7,28.2,60.58,0,0,,0,0,,10,335,1019.2,29.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T11:00:00,42.1,37.7,28.3,57.82,0,0,,0,0,,7,309,1019.5,30.3,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T12:00:00,44.8,43.3,28.3,52.15,0,0,,0,0,,3.5,30,1019.5,50,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T13:00:00,46.7,43.2,28.3,48.48,0,0,,0,0,,7,56,1019.4,50,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846"
chicago,2016-03-18T14:00:00,46.1,41.4,29.1,51.19,0,0,,0,0,,9.6,88,1019,50,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T15:00:00,46.1,40.4,28.9,50.81,0,0,,0,0,,12.4,66,1018.7,87,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T16:00:00,43.9,38,29.4,56.32,0,0,,0,0,,11.4,60,1019.1,88.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T17:00:00,42.8,35.6,30.2,60.74,0,0,,0,0,,14.5,77,1019.7,98.9,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T18:00:00,41.9,35,30.3,63.31,0,0,,0,0,,12.5,61,1020,98.9,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T19:00:00,39.6,33,32,74.09,0,0,,0,0,,10.4,69,1020.3,90.2,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T20:00:00,38.8,32,31.9,76.04,0,0,,0,0,,10.3,59,1020.7,89.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T21:00:00,38.7,32.4,29.2,68.39,0,0,,0,0,,9.2,58,1021.1,90.4,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T22:00:00,38.7,32.4,29.3,68.56,0,0,,0,0,,9.1,51,1021.4,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-18T23:00:00,38.7,32.4,30.9,73.2,0,0,,0,0,,9.3,41,1021.4,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T00:00:00,37.9,31.1,30.1,73.17,0,0,,0,0,,9.9,62,1021.1,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T01:00:00,37.8,32.5,30.1,73.49,0,0,,0,0,,6.9,58,1020.9,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T02:00:00,37.8,31.9,30.1,73.53,0,0,,0,0,,8,66,1020.8,94.3,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T03:00:00,37,31.5,30.1,75.87,0,0,,0,0,,7,30,1020.4,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T04:00:00,36.9,31.5,29.2,73.43,0,0,,0,0,,6.9,29,1020.5,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T05:00:00,36.9,30.8,29.2,73.45,0,0,,0,0,,7.8,1,1020.3,98.9,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T06:00:00,36.9,31.5,29.1,73.14,0,0,,0,0,,6.7,350,1020.7,98.9,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T07:00:00,35.9,31.1,29.2,76.42,0,0,,0,0,,5.6,349,1021.4,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T08:00:00,36.9,31.4,29.2,73.3,0,0,,0,0,,7.1,2,1021.8,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T09:00:00,37.9,34.4,30,73.03,0,0,,0,0,,4.6,12,1021.9,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T10:00:00,39,36.5,30,70.03,0,0,,0,0,,3.6,25,1022.2,89.3,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T11:00:00,41.1,37.3,30.8,66.65,0,0,,0,0,,5.7,80,1022,89.3,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T12:00:00,43,39.2,30.1,60.31,0,0,,0,0,,6.1,51,1022,89.3,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T13:00:00,43.1,38.7,29.9,59.54,0,0,,0,0,,7.2,49,1021.7,89.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T14:00:00,45,41.1,29.9,55.21,0,0,,0,0,,7.1,30,1021.5,88.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T15:00:00,44.8,38.8,30.8,57.68,0,0,,0,0,,12.3,43,1021.6,87,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T16:00:00,43.8,37.2,30.8,59.83,0,0,,0,0,,13.5,68,1021.8,87,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T17:00:00,41,33.9,29.1,62.42,0,0,,0,0,,12.5,68,1022,88.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T18:00:00,40.7,34.9,28.3,60.87,0,0,,0,0,,9.2,60,1022.5,87,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T19:00:00,39.5,32.5,27.2,61.01,0,0,,0,0,,11.3,66,1022.7,85.4,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T20:00:00,38.6,30.6,26.4,61.14,0,0,,0,0,,13.2,30,1023.1,89.3,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T21:00:00,37.7,29.9,25.5,60.96,0,0,,0,0,,12.2,29,1023.5,85.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T22:00:00,36.9,29.2,26.2,64.99,0,0,,0,0,,11.4,31,1023.7,89.3,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-19T23:00:00,37.7,30.2,28.2,68.24,0,0,,0,0,,11.3,31,1023.6,90.4,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T00:00:00,37.8,30.9,28.2,68.03,0,0,,0,0,,9.9,31,1023.2,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T01:00:00,37.7,30.7,28.1,68.03,0,0,,0,0,,10.3,30,1022.9,90.2,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846"
chicago,2016-03-20T02:00:00,37.7,30.3,28.2,68.45,0,0,,0,0,,11,29,1022.6,97.8,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T03:00:00,36.9,28.8,28.1,70.35,0,0,,0,0,,12.3,29,1022.3,89.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T04:00:00,36.8,29.3,28.1,70.63,0,0,,0,0,25.3,10.8,30,1022.2,89.3,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T05:00:00,35.6,29.5,28,73.47,0,0,,0,0,,7.6,8,1022.5,53.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T06:00:00,34.6,27.9,26.7,72.83,0,0,,0,0,,8.1,358,1022.8,48.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T07:00:00,33.6,25.3,25.9,72.95,0,0,,0,0,,10.9,322,1023.2,46.6,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T08:00:00,33.8,25.9,25.1,70.2,0,0,,0,0,,10.2,342,1023.5,51.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T09:00:00,35.8,27.4,26,67.38,0,0,,0,0,,12.4,351,1023.6,29.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T10:00:00,38,31.5,26.1,61.97,0,0,,0,0,,9.3,2,1023.4,50.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T11:00:00,40.8,33.6,24,50.78,0,0,,0,0,21.9,12.8,343,1023.2,47.8,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T12:00:00,42.9,35.1,24.1,47.18,0,0,,0,0,23,16.8,10,1022.8,50,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T13:00:00,43,36.8,22.9,44.61,0,0,,0,0,21.9,11.5,13,1022.4,50.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T14:00:00,44,37.6,22.2,41.72,0,0,,0,0,25.3,12.8,39,1021.8,50,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T15:00:00,43.8,38.3,23,43.5,0,0,,0,0,,10,48,1021.4,48.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T16:00:00,42.9,38.2,23.1,45.12,0,0,,0,0,,7.9,32,1021.1,48.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T17:00:00,41.1,36,23.1,48.48,0,0,,0,0,,7.8,70,1021,87,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T18:00:00,39.9,34.6,24.1,53.06,0,0,,0,0,,7.8,97,1021.3,48.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T19:00:00,39.1,34.4,23.1,52.49,0,0,,0,0,,6.4,100,1021.6,50.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T20:00:00,38,34.3,23.1,54.58,0,0,,0,0,,4.8,119,1021.8,52.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T21:00:00,37.8,33.1,24.4,58.11,0,0,,0,0,,6,158,1022,98.9,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T22:00:00,37.8,33.4,24.3,57.78,0,0,,0,0,,5.7,108,1021.8,85.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-20T23:00:00,36.7,33.1,24.2,60.22,0,0,,0,0,,4.5,114,1021.9,47.8,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T00:00:00,36.7,36.7,25.1,62.61,0,0,,0,0,,0.3,335,1021.4,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T01:00:00,33.9,29.6,24.3,67.4,0,0,,0,0,,4.7,235,1021.2,0,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T02:00:00,34.8,29.5,23,61.8,0,0,,0,0,,6.1,272,1020.9,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T03:00:00,34.9,29.6,22,59.01,0,0,,0,0,,6,292,1020.8,24.3,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T04:00:00,33.9,27.2,22,61.23,0,0,,0,0,,8,311,1021.1,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T05:00:00,33,28.4,22,63.5,0,0,,0,0,,4.9,303,1021.7,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T06:00:00,33.7,29.3,23,64.6,0,0,,0,0,,4.7,341,1021.9,27,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T07:00:00,32.6,26.6,24.1,70.35,0,0,,0,0,,6.6,331,1022.3,29.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T08:00:00,34,29,24.2,67.1,0,0,,0,0,,5.4,331,1022.7,48.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T09:00:00,37.8,33.4,24.3,57.75,0,0,,0,0,,5.6,331,1023.1,46.6,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T10:00:00,39.7,37.5,23.1,51.2,0,0,,0,0,,3.5,355,1023.2,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T11:00:00,42.9,40,20.2,39.96,0,0,,0,0,,4.8,351,1022.8,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T12:00:00,44,42.3,20.1,38.18,0,0,,0,0,,3.6,194,1022.8,50.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T13:00:00,45.1,43.5,20.3,36.82,0,0,,0,0,,3.7,242,1022.3,50.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T14:00:00,47.8,44.9,21.9,35.63,0,0,,0,0,,6.2,283,1021,50,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T15:00:00,48.7,45.2,22,34.54,0,0,,0,0,,8.1,225,1020.2,50,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T16:00:00,48.8,46.3,23.2,36.27,0,0,,0,0,,5.8,233,1019.2,48.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T17:00:00,49.8,46.5,23.2,35.05,0,0,,0,0,,7.9,230,1018.6,88.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T18:00:00,48.6,44.6,24.3,38.25,0,0,,0,0,,9.3,231,1017.8,97.7,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T19:00:00,47.6,43.4,24.3,39.77,0,0,,0,0,,9,200,1017.3,88.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T20:00:00,47.2,43.9,24.4,40.48,0,0,,0,0,,6.9,180,1017.2,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T21:00:00,45.4,42.7,26.4,47.08,0,0,,0,0,,5.1,132,1016.6,88.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T22:00:00,45.1,41.9,24.7,44.55,0,0,,0,0,,5.8,177,1016.9,88.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-21T23:00:00,45.3,40.6,25.6,45.66,0,0,,0,0,,9,170,1016.1,97.7,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T00:00:00,46.2,41,27.2,47.3,0,0,,0,0,,11.1,197,1015.6,96.6,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T01:00:00,45.7,41,28.4,50.61,0,0,,0,0,,9,189,1015,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T02:00:00,45.4,39.5,29.2,52.77,0,0,,0,0,,12.4,189,1013.9,92.8,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T03:00:00,44.8,38.6,29.3,54.22,0,0,,0,0,21.9,12.8,190,1012.5,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T04:00:00,44.8,38.6,29.2,54.04,0,0,,0,0,20.8,12.8,190,1011.5,48.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T05:00:00,44.7,37.6,29.2,54.21,0,0,,0,0,,16.1,191,1010.5,83.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T06:00:00,44.7,37.6,29.3,54.43,0,0,,0,0,24.2,15.9,200,1010,96.6,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T07:00:00,44.8,37.8,29.2,54,0,0,,0,0,25.3,16,201,1009.8,87,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T08:00:00,46,39.4,29.2,51.69,0,0,,0,0,23.2,15.6,201,1009.4,98.9,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T09:00:00,47.9,41.5,30.1,49.94,0.001,100,rain,0,0,27.1,16.6,201,1008.7,93.1,9.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T10:00:00,50.9,50.9,30.9,46.03,0,0,,0,0,26.7,17,211,1008.9,94.3,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T11:00:00,51.2,51.2,31,45.92,0,0,,0,0,25.8,17.9,200,1008.4,97.7,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T12:00:00,55.8,55.8,33.2,42.28,0,0,,0,0,26.2,20.5,217,1007.4,97.7,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T13:00:00,59.7,59.7,34.1,38.1,0,0,,0,0,26.7,17,228,1006.2,97.7,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T14:00:00,60.8,60.8,34.3,36.83,0,0,,0,0,23,17.1,238,1005.3,97.7,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T15:00:00,64.4,64.4,36,34.75,0,0,,0,0,23,15.9,229,1004.3,97.7,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T16:00:00,66.3,66.3,36,32.62,0,0,,0,0,27.7,17.5,212,1003.6,88.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T17:00:00,65.5,65.5,37.2,35.11,0,0,,0,0,,12.3,217,1003.4,88.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T18:00:00,65.5,65.5,38.1,36.27,0.004,100,rain,0,0,24.2,12.9,228,1003.7,88.1,9.9,,,,,"Rain, Partially cloudy",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T19:00:00,63.2,63.2,38.1,39.31,0,0,,0,0,,11.8,223,1004.4,87,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T20:00:00,62.3,62.3,37.2,39.23,0,0,,0,0,,11.7,197,1005,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T21:00:00,60.2,60.2,37.9,43.44,0,0,,0,0,,8,195,1005.5,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T22:00:00,59.1,59.1,38.6,46.57,0,0,,0,0,,12.1,193,1005.7,96.6,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-22T23:00:00,58,58,38.6,48.34,0,0,,0,0,,6,202,1006.4,96.6,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T00:00:00,52.7,52.7,37.1,55.12,0,0,,0,0,,11.5,359,1007.3,97.7,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
